OBJECTID_12 *,OID,Shape *,OID,RASTERVALU,距离,Shape_Length,Shape_Area,LID,mesli,AVERAGE,S,Z-Score
2698,2628,面,7564,2.219979,0,12000,9000000,2698,2.219979,2.162318219,0.662851466,0.086988993
2699,2546,面,7584,2.318545,0,12000,9000000,2699,2.318545,2.162318219,0.662851466,0.235688973
2700,2829,面,7637,1.976398,0,12000,9000000,2700,1.976398,2.162318219,0.662851466,-0.28048549
2701,2835,面,7699,2.815124,0,12000,9000000,2701,2.815124,2.162318219,0.662851466,0.984844743
2702,2864,面,7716,2.425713,0,12000,9000000,2702,2.425713,2.162318219,0.662851466,0.39736622
2703,2573,面,7763,2.42761,0,12000,9000000,2703,2.42761,2.162318219,0.662851466,0.400228098
2704,2914,面,7798,0.806625,0,12000,9000000,2704,0.806625,2.162318219,0.662851466,-2.045244355
2705,2932,面,7816,2.322247,1500,7894.202919,3450642.431,2705,2.322247,2.162318219,0.662851466,0.241273935
2706,2865,面,7932,2.501092,0,12000,9000000,2706,2.501092,2.162318219,0.662851466,0.511085513
2707,2515,面,7948,2.479248,0,11074.31118,5462219.055,2707,2.479248,2.162318219,0.662851466,0.47813092
2708,2563,面,7983,2.210089,0,12000,9000000,2708,2.210089,2.162318219,0.662851466,0.072068607
2709,2635,面,8027,2.011824,0,12000,9000000,2709,2.011824,2.162318219,0.662851466,-0.227040636
2710,2732,面,8045,1.891273,0,12000,9000000,2710,1.891273,2.162318219,0.662851466,-0.408907927
2711,2858,面,8051,2.489919,0,12000,9000000,2711,2.489919,2.162318219,0.662851466,0.49422955
2712,2718,面,8057,2.286701,0,12000,9000000,2712,2.286701,2.162318219,0.662851466,0.187648045
2713,2730,面,8060,2.478207,0,12000,9000000,2713,2.478207,2.162318219,0.662851466,0.476560433
2714,2943,面,8081,2.348849,0,12000,9000000,2714,2.348849,2.162318219,0.662851466,0.281406606
2715,2548,面,8108,2.324911,0,12000,9000000,2715,2.324911,2.162318219,0.662851466,0.245292935
2716,2754,面,8133,2.454309,0,12000,9000000,2716,2.454309,2.162318219,0.662851466,0.440507107
2717,2969,面,8136,2.480119,0,12000,9000000,2717,2.480119,2.162318219,0.662851466,0.47944494
2718,2707,面,8165,2.109031,0,12000,9000000,2718,2.109031,2.162318219,0.662851466,-0.080390889
2719,2832,面,8176,1.932715,0,12000,9000000,2719,1.932715,2.162318219,0.662851466,-0.346387132
2720,2601,面,8249,2.454713,0,12000,9000000,2720,2.454713,2.162318219,0.662851466,0.441116595
2721,2513,面,8273,2.307203,0,12000,9000000,2721,2.307203,2.162318219,0.662851466,0.218578051
2722,2657,面,8336,2.32445,0,12000,9000000,2722,2.32445,2.162318219,0.662851466,0.244597455
2723,2706,面,8461,2.032258,0,12000,9000000,2723,2.032258,2.162318219,0.662851466,-0.196213217
2724,2910,面,8476,2.373722,0,12000,9000000,2724,2.373722,2.162318219,0.662851466,0.31893085
2725,2553,面,8546,2.346091,0,12000,9000000,2725,2.346091,2.162318219,0.662851466,0.277245795
2726,2739,面,8553,2.159406,0,12000,9000000,2726,2.159406,2.162318219,0.662851466,-0.004393471
2727,2912,面,8609,2.516741,0,12000,9000000,2727,2.516741,2.162318219,0.662851466,0.53469412
2728,2958,面,8638,2.663564,0,12000,9000000,2728,2.663564,2.162318219,0.662851466,0.756196233
2729,2582,面,8644,2.178047,0,12000,9000000,2729,2.178047,2.162318219,0.662851466,0.023728968
2730,2632,面,8645,2.229613,0,12000,9000000,2730,2.229613,2.162318219,0.662851466,0.101523169
2731,2837,面,8687,2.140363,0,12000,9000000,2731,2.140363,2.162318219,0.662851466,-0.033122381
2732,2841,面,8750,2.479151,0,12000,9000000,2732,2.479151,2.162318219,0.662851466,0.477984583
2733,2613,面,8827,2.124903,0,12000,9000000,2733,2.124903,2.162318219,0.662851466,-0.056445856
2734,2511,面,8831,2.562553,0,12000,9000000,2734,2.562553,2.162318219,0.662851466,0.603807643
2735,2789,面,8895,2.370426,0,12000,9000000,2735,2.370426,2.162318219,0.662851466,0.313958394
2736,2875,面,8996,2.435194,0,12000,9000000,2736,2.435194,2.162318219,0.662851466,0.411669575
2737,2737,面,9010,0.559968,1500,10361.15348,4216101.297,2737,0.559968,2.162318219,0.662851466,-2.417359395
2738,2538,面,9019,2.310622,0,12000,9000000,2738,2.310622,2.162318219,0.662851466,0.223736069
2739,2585,面,9046,0.612882,0,12000,9000000,2739,0.612882,2.162318219,0.662851466,-2.337531556
2740,2954,面,9048,0.806301,0,12000,9000000,2740,0.806301,2.162318219,0.662851466,-2.045733152
2741,2795,面,9126,2.339014,0,12000,9000000,2741,2.339014,2.162318219,0.662851466,0.266569195
2742,2532,面,9259,1.808074,0,12000,9000000,2742,1.808074,2.162318219,0.662851466,-0.534424734
2743,2933,面,9298,2.27389,0,12000,9000000,2743,2.27389,2.162318219,0.662851466,0.168320939
2744,2777,面,9305,2.380866,0,12000,9000000,2744,2.380866,2.162318219,0.662851466,0.329708529
2745,2651,面,9317,1.735764,0,12000,9000000,2745,1.735764,2.162318219,0.662851466,-0.643514031
2746,2873,面,9369,0.602282,0,12000,9000000,2746,0.602282,2.162318219,0.662851466,-2.353523072
2747,2759,面,9432,0.638657,0,12000,9000000,2747,0.638657,2.162318219,0.662851466,-2.298646525
2748,2617,面,9560,2.106435,0,12000,9000000,2748,2.106435,2.162318219,0.662851466,-0.084307302
2749,2673,面,9589,1.982066,0,12000,9000000,2749,1.982066,2.162318219,0.662851466,-0.271934555
2750,2808,面,9599,2.162016,0,12000,9000000,2750,2.162016,2.162318219,0.662851466,-0.000455937
2751,2778,面,9604,2.379447,0,12000,9000000,2751,2.379447,2.162318219,0.662851466,0.327567777
2752,2762,面,9610,2.463154,0,12000,9000000,2752,2.463154,2.162318219,0.662851466,0.453850971
2753,2976,面,9689,2.527986,0,12000,9000000,2753,2.527986,2.162318219,0.662851466,0.551658705
2754,2757,面,9843,2.393978,0,12000,9000000,2754,2.393978,2.162318219,0.662851466,0.349489732
2755,2783,面,9885,2.759317,0,12000,9000000,2755,2.759317,2.162318219,0.662851466,0.900652427
2756,2927,面,9902,2.424011,0,12000,9000000,2756,2.424011,2.162318219,0.662851466,0.394798526
2757,2999,面,9903,0.654416,0,12000,9000000,2757,0.654416,2.162318219,0.662851466,-2.274871968
2758,2998,面,9968,0.666183,0,12000,9000000,2758,0.666183,2.162318219,0.662851466,-2.257119876
2759,2555,面,9974,2.400707,0,12000,9000000,2759,2.400707,2.162318219,0.662851466,0.359641328
2760,2774,面,9983,2.406754,0,12000,9000000,2760,2.406754,2.162318219,0.662851466,0.368764035
2761,2566,面,9992,2.53333,0,12000,9000000,2761,2.53333,2.162318219,0.662851466,0.559720843
2762,2935,面,10001,2.550207,0,12000,9000000,2762,2.550207,2.162318219,0.662851466,0.585182053
2763,2978,面,10013,0.729541,0,12000,9000000,2763,0.729541,2.162318219,0.662851466,-2.161535868
2764,2938,面,10020,2.413393,0,12000,9000000,2764,2.413393,2.162318219,0.662851466,0.378779854
2765,2953,面,10023,2.559475,0,12000,9000000,2765,2.559475,2.162318219,0.662851466,0.599164069
2766,2710,面,10027,0.745853,0,12000,9000000,2766,0.745853,2.162318219,0.662851466,-2.136927036
2767,2623,面,10028,2.617645,0,12000,9000000,2767,2.617645,2.162318219,0.662851466,0.686921286
2768,2926,面,10054,2.242807,0,12000,9000000,2768,2.242807,2.162318219,0.662851466,0.121428081
2769,2900,面,10089,2.456982,0,12000,9000000,2769,2.456982,2.162318219,0.662851466,0.444539684
2770,2600,面,10107,0.666212,0,12000,9000000,2770,0.666212,2.162318219,0.662851466,-2.257076126
2771,2888,面,10118,2.24147,0,12000,9000000,2771,2.24147,2.162318219,0.662851466,0.119411038
2772,2870,面,10162,0.674816,0,12000,9000000,2772,0.674816,2.162318219,0.662851466,-2.244095842
2773,2667,面,10199,2.406662,0,12000,9000000,2773,2.406662,2.162318219,0.662851466,0.368625241
2774,2822,面,10207,2.551005,0,12000,9000000,2774,2.551005,2.162318219,0.662851466,0.586385942
2775,2560,面,10270,2.573619,0,12000,9000000,2775,2.573619,2.162318219,0.662851466,0.620502183
2776,2575,面,10361,2.500735,0,12000,9000000,2776,2.500735,2.162318219,0.662851466,0.510546931
2777,2968,面,10374,0.70303,0,12000,9000000,2777,0.70303,2.162318219,0.662851466,-2.201531253
2778,2733,面,10401,2.399268,0,12000,9000000,2778,2.399268,2.162318219,0.662851466,0.357470404
2779,2940,面,10405,2.745595,0,12000,9000000,2779,2.745595,2.162318219,0.662851466,0.879950957
2780,2916,面,10411,2.482099,0,12000,9000000,2780,2.482099,2.162318219,0.662851466,0.482432035
2781,2526,面,10441,2.656674,0,12000,9000000,2781,2.656674,2.162318219,0.662851466,0.745801747
2782,2849,面,10457,2.402477,0,12000,9000000,2782,2.402477,2.162318219,0.662851466,0.36231161
2783,2995,面,10529,2.348867,0,12000,9000000,2783,2.348867,2.162318219,0.662851466,0.281433762
2784,2619,面,10584,2.358222,0,12000,9000000,2784,2.358222,2.162318219,0.662851466,0.295547029
2785,2663,面,10615,2.528797,0,12000,9000000,2785,2.528797,2.162318219,0.662851466,0.552882207
2786,2520,面,10620,2.491394,0,12000,9000000,2786,2.491394,2.162318219,0.662851466,0.496454784
2787,2972,面,10653,2.215975,0,12000,9000000,2787,2.215975,2.162318219,0.662851466,0.080948424
2788,2578,面,10670,2.290066,0,12000,9000000,2788,2.290066,2.162318219,0.662851466,0.192724597
2789,2894,面,10682,2.024881,0,12000,9000000,2789,2.024881,2.162318219,0.662851466,-0.207342407
2790,2570,面,10731,2.496325,0,12000,9000000,2790,2.496325,2.162318219,0.662851466,0.503893857
2791,2656,面,10733,2.688002,0,12000,9000000,2791,2.688002,2.162318219,0.662851466,0.793064221
2792,2528,面,10806,0.745742,0,12000,9000000,2792,0.745742,2.162318219,0.662851466,-2.137094495
2793,2793,面,10821,2.514866,0,12000,9000000,2793,2.514866,2.162318219,0.662851466,0.531865432
2794,2993,面,10828,2.729908,0,12000,9000000,2794,2.729908,2.162318219,0.662851466,0.856285021
2795,2767,面,10869,2.438662,0,12000,9000000,2795,2.438662,2.162318219,0.662851466,0.416901517
2796,2930,面,10903,2.438538,0,12000,9000000,2796,2.438538,2.162318219,0.662851466,0.416714446
2797,2928,面,10923,2.403339,0,12000,9000000,2797,2.403339,2.162318219,0.662851466,0.363612052
2798,2629,面,10931,2.086884,0,12000,9000000,2798,2.086884,2.162318219,0.662851466,-0.113802597
2799,2504,面,11065,2.263333,0,12000,9000000,2799,2.263333,2.162318219,0.662851466,0.152394294
2800,2645,面,11071,2.237153,0,12000,9000000,2800,2.237153,2.162318219,0.662851466,0.112898267
2801,2692,面,11125,2.271003,0,12000,9000000,2801,2.271003,2.162318219,0.662851466,0.163965514
2802,2982,面,11148,2.408807,0,12000,9000000,2802,2.408807,2.162318219,0.662851466,0.37186126
2803,2564,面,11223,0.694494,0,12000,9000000,2803,0.694494,2.162318219,0.662851466,-2.21440895
2804,2885,面,11229,2.077089,0,12000,9000000,2804,2.077089,2.162318219,0.662851466,-0.128579664
2805,2621,面,11290,2.801211,0,12000,9000000,2805,2.801211,2.162318219,0.662851466,0.963855123
2806,2843,面,11399,0.604471,0,12000,9000000,2806,0.604471,2.162318219,0.662851466,-2.350220673
2807,2746,面,11424,2.29396,0,12000,9000000,2807,2.29396,2.162318219,0.662851466,0.198599216
2808,2605,面,11435,2.454062,0,12000,9000000,2808,2.454062,2.162318219,0.662851466,0.440134474
2809,2702,面,11449,0.564003,0,12000,9000000,2809,0.564003,2.162318219,0.662851466,-2.411272058
2810,2992,面,11476,2.728717,0,12000,9000000,2810,2.728717,2.162318219,0.662851466,0.854488238
2811,2602,面,11490,2.305038,0,12000,9000000,2811,2.305038,2.162318219,0.662851466,0.215311859
2812,2512,面,11496,0.689199,0,12000,9000000,2812,0.689199,2.162318219,0.662851466,-2.222397165
2813,2604,面,11511,1.931547,0,12000,9000000,2813,1.931547,2.162318219,0.662851466,-0.348149217
2814,2756,面,11529,2.275756,0,12000,9000000,2814,2.275756,2.162318219,0.662851466,0.17113605
2815,2950,面,11542,2.48806,0,12000,9000000,2815,2.48806,2.162318219,0.662851466,0.491425
2816,2791,面,11613,2.467643,0,12000,9000000,2816,2.467643,2.162318219,0.662851466,0.460623227
2817,2868,面,11729,0.592938,0,12000,9000000,2817,0.592938,2.162318219,0.662851466,-2.367619745
2818,2880,面,11761,2.708867,0,12000,9000000,2818,2.708867,2.162318219,0.662851466,0.824541861
2819,2798,面,11767,0.612956,0,12000,9000000,2819,0.612956,2.162318219,0.662851466,-2.337419917
2820,2814,面,11768,0.468986,0,12000,9000000,2820,0.468986,2.162318219,0.662851466,-2.554617898
2821,2980,面,11803,2.164634,0,12000,9000000,2821,2.164634,2.162318219,0.662851466,0.003493666
2822,2806,面,11815,2.454693,0,12000,9000000,2822,2.454693,2.162318219,0.662851466,0.441086422
2823,2661,面,11816,2.611695,0,12000,9000000,2823,2.611695,2.162318219,0.662851466,0.677944916
2824,2802,面,11896,2.32497,0,12000,9000000,2824,2.32497,2.162318219,0.662851466,0.245381944
2825,2650,面,11907,2.404549,0,12000,9000000,2825,2.404549,2.162318219,0.662851466,0.365437498
2826,2899,面,11922,2.390026,0,12000,9000000,2826,2.390026,2.162318219,0.662851466,0.343527612
2827,2626,面,11955,2.123405,0,12000,9000000,2827,2.123405,2.162318219,0.662851466,-0.058705789
2828,2974,面,11967,2.313076,0,12000,9000000,2828,2.313076,2.162318219,0.662851466,0.227438256
2829,2748,面,12031,2.478122,0,12000,9000000,2829,2.478122,2.162318219,0.662851466,0.476432199
2830,2887,面,12046,0.703832,0,12000,9000000,2830,0.703832,2.162318219,0.662851466,-2.200321329
2831,2964,面,12071,2.283744,0,12000,9000000,2831,2.283744,2.162318219,0.662851466,0.183187015
2832,2981,面,12081,2.14341,0,12000,9000000,2832,2.14341,2.162318219,0.662851466,-0.028525574
2833,2516,面,12331,2.160211,0,12000,9000000,2833,2.160211,2.162318219,0.662851466,-0.003179021
2834,2979,面,12361,2.246503,0,12000,9000000,2834,2.246503,2.162318219,0.662851466,0.127003991
2835,2713,面,12386,2.349692,0,12000,9000000,2835,2.349692,2.162318219,0.662851466,0.282678384
2836,2618,面,12419,0.503773,0,12000,9000000,2836,0.503773,2.162318219,0.662851466,-2.502137061
2837,2779,面,12435,2.287098,0,12000,9000000,2837,2.287098,2.162318219,0.662851466,0.188246972
2838,2895,面,12465,2.382819,0,12000,9000000,2838,2.382819,2.162318219,0.662851466,0.33265489
2839,2608,面,12490,2.338208,0,12000,9000000,2839,2.338208,2.162318219,0.662851466,0.265353236
2840,2676,面,12551,2.227971,0,12000,9000000,2840,2.227971,2.162318219,0.662851466,0.099045993
2841,2648,面,12553,2.423539,0,12000,9000000,2841,2.423539,2.162318219,0.662851466,0.394086451
2842,2712,面,12597,1.785808,0,12000,9000000,2842,1.785808,2.162318219,0.662851466,-0.56801597
2843,2920,面,12690,2.313979,0,12000,9000000,2843,2.313979,2.162318219,0.662851466,0.228800552
2844,2590,面,12698,2.41111,0,12000,9000000,2844,2.41111,2.162318219,0.662851466,0.375335643
2845,2877,面,12787,2.493515,0,12000,9000000,2845,2.493515,2.162318219,0.662851466,0.499654596
2846,2577,面,12909,1.875547,0,12000,9000000,2846,1.875547,2.162318219,0.662851466,-0.432632699
2847,2572,面,12947,2.377172,0,12000,9000000,2847,2.377172,2.162318219,0.662851466,0.324135636
2848,2606,面,12975,2.14313,0,12000,9000000,2848,2.14313,2.162318219,0.662851466,-0.028947991
2849,2988,面,12977,2.226218,0,12000,9000000,2849,2.226218,2.162318219,0.662851466,0.096401358
2850,2804,面,12989,2.218759,0,12000,9000000,2850,2.218759,2.162318219,0.662851466,0.08514846
2851,2882,面,13018,2.314821,0,12000,9000000,2851,2.314821,2.162318219,0.662851466,0.230070822
2852,2681,面,13043,0.55669,0,12000,9000000,2852,0.55669,2.162318219,0.662851466,-2.422304696
2853,2941,面,13086,2.386096,0,12000,9000000,2853,2.386096,2.162318219,0.662851466,0.337598682
2854,2591,面,13112,2.411369,0,12000,9000000,2854,2.411369,2.162318219,0.662851466,0.37572638
2855,2521,面,13132,0.647446,0,12000,9000000,2855,0.647446,2.162318219,0.662851466,-2.285387144
2856,3001,面,13171,0.648978,0,12000,9000000,2856,0.648978,2.162318219,0.662851466,-2.283075917
2857,2788,面,13179,0.602282,0,12000,9000000,2857,0.602282,2.162318219,0.662851466,-2.353523072
2858,2727,面,13282,2.247036,0,12000,9000000,2858,2.247036,2.162318219,0.662851466,0.127808093
2859,3002,面,13295,2.173429,0,12000,9000000,2859,2.173429,2.162318219,0.662851466,0.016762098
2860,2846,面,13308,2.253424,0,12000,9000000,2860,2.253424,2.162318219,0.662851466,0.137445244
2861,2844,面,13325,0.602282,0,12000,9000000,2861,0.602282,2.162318219,0.662851466,-2.353523072
2862,2956,面,13361,0.533916,0,12000,9000000,2862,0.533916,2.162318219,0.662851466,-2.456662318
2863,2614,面,13404,2.124764,0,12000,9000000,2863,2.124764,2.162318219,0.662851466,-0.056655556
2864,2962,面,13461,1.963235,0,12000,9000000,2864,1.963235,2.162318219,0.662851466,-0.300343635
2865,2820,面,13462,2.191775,0,12000,9000000,2865,2.191775,2.162318219,0.662851466,0.044439491
2866,2905,面,13503,2.313236,0,12000,9000000,2866,2.313236,2.162318219,0.662851466,0.227679638
2867,2587,面,13598,2.194311,0,12000,9000000,2867,2.194311,2.162318219,0.662851466,0.048265385
2868,2637,面,13599,0.603731,0,12000,9000000,2868,0.603731,2.162318219,0.662851466,-2.351337062
2869,2817,面,13618,2.130238,0,12000,9000000,2869,2.130238,2.162318219,0.662851466,-0.048397296
2870,2833,面,13775,2.165184,0,12000,9000000,2870,2.165184,2.162318219,0.662851466,0.004323414
2871,2622,面,13787,2.082826,0,12000,9000000,2871,2.082826,2.162318219,0.662851466,-0.119924633
2872,2738,面,13801,0.505122,0,12000,9000000,2872,0.505122,2.162318219,0.662851466,-2.500101914
2873,2705,面,13802,0.48027,0,12000,9000000,2873,0.48027,2.162318219,0.662851466,-2.537594476
2874,2709,面,13853,2.268121,0,12000,9000000,2874,2.268121,2.162318219,0.662851466,0.159617632
2875,2694,面,13863,2.246034,0,12000,9000000,2875,2.246034,2.162318219,0.662851466,0.126296442
2876,2726,面,13936,2.260544,0,12000,9000000,2876,2.260544,2.162318219,0.662851466,0.148186715
2877,2854,面,13959,2.208353,0,12000,9000000,2877,2.208353,2.162318219,0.662851466,0.069449619
2878,2874,面,13967,2.326746,0,12000,9000000,2878,2.326746,2.162318219,0.662851466,0.248061278
2879,2937,面,13968,2.356737,0,12000,9000000,2879,2.356737,2.162318219,0.662851466,0.293306708
2880,2872,面,13996,0.470176,0,12000,9000000,2880,0.470176,2.162318219,0.662851466,-2.552822624
2881,2740,面,14016,1.928131,0,12000,9000000,2881,1.928131,2.162318219,0.662851466,-0.353302709
2882,2848,面,14028,0.483901,0,12000,9000000,2882,0.483901,2.162318219,0.662851466,-2.532116628
2883,2815,面,14029,2.028325,0,12000,9000000,2883,2.028325,2.162318219,0.662851466,-0.202146673
2884,2670,面,14050,0.623745,0,12000,9000000,2884,0.623745,2.162318219,0.662851466,-2.321143269
2885,2634,面,14090,1.995925,0,12000,9000000,2885,1.995925,2.162318219,0.662851466,-0.251026402
2886,2790,面,14095,2.20429,0,12000,9000000,2886,2.20429,2.162318219,0.662851466,0.06332004
2887,2945,面,14152,2.306225,0,12000,9000000,2887,2.306225,2.162318219,0.662851466,0.217102607
2888,2741,面,14212,2.134099,0,12000,9000000,2888,2.134099,2.162318219,0.662851466,-0.042572462
2889,2735,面,14221,2.30805,0,12000,9000000,2889,2.30805,2.162318219,0.662851466,0.219855864
2890,2799,面,14222,2.123032,0,12000,9000000,2890,2.123032,2.162318219,0.662851466,-0.05926851
2891,2677,面,14224,2.26212,0,12000,9000000,2891,2.26212,2.162318219,0.662851466,0.150564322
2892,2534,面,14302,0.639376,0,12000,9000000,2892,0.639376,2.162318219,0.662851466,-2.297561817
2893,2624,面,14377,0.597295,0,12000,9000000,2893,0.597295,2.162318219,0.662851466,-2.361046628
2894,2690,面,14402,0.67025,0,12000,9000000,2894,0.67025,2.162318219,0.662851466,-2.250984263
2895,2523,面,14417,2.462382,0,12000,9000000,2895,2.462382,2.162318219,0.662851466,0.452686306
2896,2592,面,14512,2.353929,0,12000,9000000,2896,2.353929,2.162318219,0.662851466,0.289070465
2897,2507,面,14543,0.601124,0,12000,9000000,2897,0.601124,2.162318219,0.662851466,-2.35527007
2898,2821,面,14548,2.352651,0,12000,9000000,2898,2.352651,2.162318219,0.662851466,0.287142431
2899,2649,面,14551,2.205156,0,12000,9000000,2899,2.205156,2.162318219,0.662851466,0.064626517
2900,2644,面,14613,2.434135,0,12000,9000000,2900,2.434135,2.162318219,0.662851466,0.410071932
2901,2588,面,14640,0.594249,0,12000,9000000,2901,0.594249,2.162318219,0.662851466,-2.365641926
2902,2819,面,14643,2.415622,0,12000,9000000,2902,2.415622,2.162318219,0.662851466,0.382142598
2903,2664,面,14736,2.259318,0,12000,9000000,2903,2.259318,2.162318219,0.662851466,0.146337131
2904,2631,面,14741,2.361439,1500,8292.310452,1733643.285,2904,2.361439,2.162318219,0.662851466,0.300400303
2905,2983,面,14782,2.611975,0,12000,9000000,2905,2.611975,2.162318219,0.662851466,0.678367334
2906,2936,面,14841,2.233279,0,11745.95185,8170791.448,2906,2.233279,2.162318219,0.662851466,0.10705382
2907,2845,面,14861,0.604025,0,12000,9000000,2907,0.604025,2.162318219,0.662851466,-2.350893524
2908,2554,面,14900,2.449588,0,10918.21171,7330822.742,2908,2.449588,2.162318219,0.662851466,0.433384848
2909,2668,面,14907,2.31768,0,12000,9000000,2909,2.31768,2.162318219,0.662851466,0.234384005
2910,2728,面,14932,0.594628,0,12000,9000000,2910,0.594628,2.162318219,0.662851466,-2.365070154
2911,2672,面,14936,2.550992,0,12000,9000000,2911,2.550992,2.162318219,0.662851466,0.58636633
2912,2896,面,14957,1.9787,0,9840.73632,5015443.92,2912,1.9787,2.162318219,0.662851466,-0.277012616
2913,2929,面,15036,0.704579,0,12000,9000000,2913,0.704579,2.162318219,0.662851466,-2.19919438
2914,2944,面,15060,2.323649,0,12000,9000000,2914,2.323649,2.162318219,0.662851466,0.243389039
2915,2556,面,15105,2.229404,0,12000,9000000,2915,2.229404,2.162318219,0.662851466,0.101207865
2916,2510,面,15129,2.319711,0,12000,9000000,2916,2.319711,2.162318219,0.662851466,0.23744804
2917,2647,面,15144,2.236683,0,12000,9000000,2917,2.236683,2.162318219,0.662851466,0.112189209
2918,2830,面,15196,0.540023,0,12000,9000000,2918,0.540023,2.162318219,0.662851466,-2.447449092
2919,2866,面,15246,0.548595,0,12000,9000000,2919,0.548595,2.162318219,0.662851466,-2.434517085
2920,2906,面,15310,2.33463,0,12000,9000000,2920,2.33463,2.162318219,0.662851466,0.259955345
2921,3003,面,15314,2.311645,0,12000,9000000,2921,2.311645,2.162318219,0.662851466,0.225279401
2922,2544,面,15428,2.422271,0,12000,9000000,2922,2.422271,2.162318219,0.662851466,0.392173503
2923,2967,面,15499,2.292864,0,12000,9000000,2923,2.292864,2.162318219,0.662851466,0.196945754
2924,2860,面,15540,0.627146,0,12000,9000000,2924,0.627146,2.162318219,0.662851466,-2.316012406
2925,2508,面,15570,2.446203,0,12000,9000000,2925,2.446203,2.162318219,0.662851466,0.428278123
2926,2909,面,15579,2.273408,0,12000,9000000,2926,2.273408,2.162318219,0.662851466,0.167593778
2927,2639,面,15594,2.426841,0,12000,9000000,2927,2.426841,2.162318219,0.662851466,0.399067959
2928,2736,面,15617,0.545265,0,12000,9000000,2928,0.545265,2.162318219,0.662851466,-2.439540835
2929,2547,面,15636,2.414754,0,12000,9000000,2929,2.414754,2.162318219,0.662851466,0.380833104
2930,2620,面,15645,0.552906,0,12000,9000000,2930,0.552906,2.162318219,0.662851466,-2.428013365
2931,2831,面,15702,2.262689,0,12000,9000000,2931,2.262689,2.162318219,0.662851466,0.151422734
2932,2679,面,15716,0.552889,0,12000,9000000,2932,0.552889,2.162318219,0.662851466,-2.428039012
2933,2758,面,15740,2.270025,0,12000,9000000,2933,2.270025,2.162318219,0.662851466,0.162490071
2934,2847,面,15756,0.598591,0,12000,9000000,2934,0.598591,2.162318219,0.662851466,-2.359091439
2935,2678,面,15827,2.504819,0,12000,9000000,2935,2.504819,2.162318219,0.662851466,0.51670819
2936,2893,面,15874,0.542773,0,12000,9000000,2936,0.542773,2.162318219,0.662851466,-2.44330035
2937,2776,面,15894,2.390113,0,12000,9000000,2937,2.390113,2.162318219,0.662851466,0.343658864
2938,2855,面,15904,0.608329,0,12000,9000000,2938,0.608329,2.162318219,0.662851466,-2.344400365
2939,2825,面,15931,2.33356,0,12000,9000000,2939,2.33356,2.162318219,0.662851466,0.258341107
2940,2615,面,15940,2.303678,2121.320344,5369.335554,1898943.934,2940,2.303678,2.162318219,0.662851466,0.213260117
2941,2947,面,16037,2.144195,0,12000,9000000,2941,2.144195,2.162318219,0.662851466,-0.027341297
2942,2764,面,16067,0.5241,0,12000,9000000,2942,0.5241,2.162318219,0.662851466,-2.471471065
2943,2627,面,16082,2.260298,0,12000,9000000,2943,2.260298,2.162318219,0.662851466,0.147815591
2944,2816,面,16103,2.14785,0,12000,9000000,2944,2.14785,2.162318219,0.662851466,-0.021827241
2945,2711,面,16151,0.468649,0,12000,9000000,2945,0.468649,2.162318219,0.662851466,-2.555126308
2946,2701,面,16253,0.445692,0,12000,9000000,2946,0.445692,2.162318219,0.662851466,-2.589760009
2947,2557,面,16261,1.798981,0,12000,9000000,2947,1.798981,2.162318219,0.662851466,-0.54814274
2948,2616,面,16333,2.261076,0,12000,9000000,2948,2.261076,2.162318219,0.662851466,0.148989308
2949,2603,面,16401,2.246315,0,12000,9000000,2949,2.246315,2.162318219,0.662851466,0.126720368
2950,2580,面,16403,0.691659,0,12000,9000000,2950,0.691659,2.162318219,0.662851466,-2.218685926
2951,2581,面,16416,1.939044,0,12000,9000000,2951,1.939044,2.162318219,0.662851466,-0.33683899
2952,2723,面,16453,2.313245,0,12000,9000000,2952,2.313245,2.162318219,0.662851466,0.227693215
2953,2965,面,16501,2.277533,0,12000,9000000,2953,2.277533,2.162318219,0.662851466,0.173816892
2954,2660,面,16525,1.833886,0,12000,9000000,2954,1.833886,2.162318219,0.662851466,-0.495483884
2955,2908,面,16607,2.077203,0,12000,9000000,2955,2.077203,2.162318219,0.662851466,-0.128407679
2956,2792,面,16713,2.211998,0,12000,9000000,2956,2.211998,2.162318219,0.662851466,0.074948588
2957,2562,面,16721,2.348932,0,12000,9000000,2957,2.348932,2.162318219,0.662851466,0.281531823
2958,2610,面,16735,2.185309,0,12000,9000000,2958,2.185309,2.162318219,0.662851466,0.034684666
2959,2751,面,16755,0.465342,0,12000,9000000,2959,0.465342,2.162318219,0.662851466,-2.560115359
2960,2652,面,16772,2.371368,0,12000,9000000,2960,2.371368,2.162318219,0.662851466,0.315379527
2961,2674,面,16786,2.220966,0,12000,9000000,2961,2.220966,2.162318219,0.662851466,0.088478014
2962,2700,面,16811,2.207531,0,12000,9000000,2962,2.207531,2.162318219,0.662851466,0.068209522
2963,2977,面,16828,2.077538,0,12000,9000000,2963,2.077538,2.162318219,0.662851466,-0.127902287
2964,2902,面,16945,2.260766,0,12000,9000000,2964,2.260766,2.162318219,0.662851466,0.148521632
2965,2918,面,16955,2.294106,0,12000,9000000,2965,2.294106,2.162318219,0.662851466,0.198819477
2966,2540,面,16984,2.58794,0,12000,9000000,2966,2.58794,2.162318219,0.662851466,0.642107325
2967,2685,面,17033,1.982275,0,12000,9000000,2967,1.982275,2.162318219,0.662851466,-0.271619251
