LID,mesli,LER,Amesli,Smesli,Zmesli,ALER,S,Z-score,typemesli,typeLER,type,NUMBER,QUADRANT
17712,2.1808,0.011853,1.950166924,0.682104078,0.338120066,0.01832996,0.00692192,-0.105382761,HIGH,LOW,HIGHLOW,2,4
17713,2.14052,0.005793,1.950166924,0.682104078,0.279067495,0.01832996,0.00692192,0.481931343,HIGH,LOW,HIGHLOW,2,4
17714,2.11548,0.005077,1.950166924,0.682104078,0.242357554,0.01832996,0.00692192,-0.851407464,HIGH,LOW,HIGHLOW,2,4
17715,2.47922,0.020296,1.950166924,0.682104078,0.775619283,0.01832996,0.00692192,0.497130739,HIGH,HIGH,HIGHHIGH,1,1
17716,2.14781,0.008731,1.950166924,0.682104078,0.289755013,0.01832996,0.00692192,0.053615185,HIGH,LOW,HIGHLOW,2,4
17717,1.60547,0.021366,1.950166924,0.682104078,-0.50534359,0.01832996,0.00692192,-0.690908056,LOW,HIGH,LOWHIGH,3,2
17718,2.21599,0.012734,1.950166924,0.682104078,0.389710434,0.01832996,0.00692192,-0.726930289,HIGH,LOW,HIGHLOW,2,4
17719,2.20707,0.008055,1.950166924,0.682104078,0.37663325,0.01832996,0.00692192,0.412873332,HIGH,LOW,HIGHLOW,2,4
17720,1.74331,0.007816,1.950166924,0.682104078,-0.303262992,0.01832996,0.00692192,0.210390482,LOW,LOW,LOWLOW,4,3
17721,2.18506,0.022305,1.950166924,0.682104078,0.344365447,0.01832996,0.00692192,0.183108888,HIGH,HIGH,HIGHHIGH,1,1
17722,2.30374,0.0221,1.950166924,0.682104078,0.51835649,0.01832996,0.00692192,1.673790176,HIGH,HIGH,HIGHHIGH,1,1
17723,2.14605,0.01735,1.950166924,0.682104078,0.287174762,0.01832996,0.00692192,0.173859575,HIGH,LOW,HIGHLOW,2,4
17724,1.73139,0.010361,1.950166924,0.682104078,-0.320738331,0.01832996,0.00692192,0.110401167,LOW,LOW,LOWLOW,4,3
17725,1.77113,0.01458,1.950166924,0.682104078,-0.262477428,0.01832996,0.00692192,0.63619332,LOW,LOW,LOWLOW,4,3
17726,2.08927,0.018975,1.950166924,0.682104078,0.203932333,0.01832996,0.00692192,-0.286982097,HIGH,HIGH,HIGHHIGH,1,1
17727,2.08658,0.017543,1.950166924,0.682104078,0.199988653,0.01832996,0.00692192,0.513083395,HIGH,LOW,HIGHLOW,2,4
17728,2.09439,0.005077,1.950166924,0.682104078,0.211438519,0.01832996,0.00692192,0.592429882,HIGH,LOW,HIGHLOW,2,4
17729,2.17388,0.005077,1.950166924,0.682104078,0.327974987,0.01832996,0.00692192,0.182472504,HIGH,LOW,HIGHLOW,2,4
17730,2.14484,0.021431,1.950166924,0.682104078,0.285400839,0.01832996,0.00692192,0.493231387,HIGH,HIGH,HIGHHIGH,1,1
17731,2.18499,0.005404,1.950166924,0.682104078,0.344262824,0.01832996,0.00692192,0.940549066,HIGH,LOW,HIGHLOW,2,4
17732,2.23497,0.01762,1.950166924,0.682104078,0.417536099,0.01832996,0.00692192,-0.095127514,HIGH,LOW,HIGHLOW,2,4
17733,2.26911,0.021685,1.950166924,0.682104078,0.467587112,0.01832996,0.00692192,0.260265376,HIGH,HIGH,HIGHHIGH,1,1
17734,1.73388,0.012456,1.950166924,0.682104078,-0.317087862,0.01832996,0.00692192,1.466381381,LOW,LOW,LOWLOW,4,3
17735,2.17096,0.02179,1.950166924,0.682104078,0.323694115,0.01832996,0.00692192,0.370200198,HIGH,HIGH,HIGHHIGH,1,1
17736,0.396062,0.01872,1.950166924,0.682104078,-2.278398522,0.01832996,0.00692192,-1.71850494,LOW,HIGH,LOWHIGH,3,2
17737,1.68374,0.013567,1.950166924,0.682104078,-0.390595706,0.01832996,0.00692192,1.238182978,LOW,LOW,LOWLOW,4,3
17738,1.80091,0.013317,1.950166924,0.682104078,-0.218818401,0.01832996,0.00692192,-1.364218536,LOW,LOW,LOWLOW,4,3
17739,2.02484,0.021207,1.950166924,0.682104078,0.109474607,0.01832996,0.00692192,-0.024225361,HIGH,HIGH,HIGHHIGH,1,1
17740,1.7377,0.019806,1.950166924,0.682104078,-0.311487544,0.01832996,0.00692192,-0.272097354,LOW,HIGH,LOWHIGH,3,2
17741,2.18127,0.019617,1.950166924,0.682104078,0.338809111,0.01832996,0.00692192,2.180399645,HIGH,HIGH,HIGHHIGH,1,1
17742,0.602218,0.029935,1.950166924,0.682104078,-1.97616312,0.01832996,0.00692192,0.666191935,LOW,HIGH,LOWHIGH,3,2
17743,2.08109,0.019553,1.950166924,0.682104078,0.191940028,0.01832996,0.00692192,0.471642867,HIGH,HIGH,HIGHHIGH,1,1
17744,2.14559,0.019113,1.950166924,0.682104078,0.286500378,0.01832996,0.00692192,-1.882360499,HIGH,HIGH,HIGHHIGH,1,1
17745,2.2192,0.022753,1.950166924,0.682104078,0.39441646,0.01832996,0.00692192,-1.917458133,HIGH,HIGH,HIGHHIGH,1,1
17746,2.13913,0.016363,1.950166924,0.682104078,0.277029682,0.01832996,0.00692192,-1.539683735,HIGH,LOW,HIGHLOW,2,4
17747,1.59737,0.021901,1.950166924,0.682104078,-0.517218611,0.01832996,0.00692192,0.647403938,LOW,HIGH,LOWHIGH,3,2
17748,2.1192,0.02245,1.950166924,0.682104078,0.247811267,0.01832996,0.00692192,0.494586503,HIGH,HIGH,HIGHHIGH,1,1
17749,2.1744,0.019612,1.950166924,0.682104078,0.328737334,0.01832996,0.00692192,0.113927068,HIGH,HIGH,HIGHHIGH,1,1
17750,0.42426,0.021763,1.950166924,0.682104078,-2.23705879,0.01832996,0.00692192,0.450737395,LOW,HIGH,LOWHIGH,3,2
17751,2.25443,0.02486,1.950166924,0.682104078,0.44606547,0.01832996,0.00692192,-0.626134405,HIGH,HIGH,HIGHHIGH,1,1
17752,0.454223,0.017691,1.950166924,0.682104078,-2.193131476,0.01832996,0.00692192,0.480934076,LOW,LOW,LOWLOW,4,3
17753,1.89409,0.020151,1.950166924,0.682104078,-0.082211682,0.01832996,0.00692192,-1.917458133,LOW,HIGH,LOWHIGH,3,2
17754,1.96141,0.028499,1.950166924,0.682104078,0.016482933,0.01832996,0.00692192,0.43150718,HIGH,HIGH,HIGHHIGH,1,1
17755,2.12268,0.020912,1.950166924,0.682104078,0.252913128,0.01832996,0.00692192,-1.890895848,HIGH,HIGH,HIGHHIGH,1,1
17756,2.1532,0.006454,1.950166924,0.682104078,0.297657033,0.01832996,0.00692192,0.269430319,HIGH,LOW,HIGHLOW,2,4
17757,2.22539,0.02692,1.950166924,0.682104078,0.403491322,0.01832996,0.00692192,0.514551629,HIGH,HIGH,HIGHHIGH,1,1
17758,1.56043,0.008906,1.950166924,0.682104078,-0.571374569,0.01832996,0.00692192,0.434193285,LOW,LOW,LOWLOW,4,3
17759,1.6655,0.018181,1.950166924,0.682104078,-0.417336493,0.01832996,0.00692192,0.469319957,LOW,LOW,LOWLOW,4,3
17760,2.15842,0.016466,1.950166924,0.682104078,0.305309824,0.01832996,0.00692192,0.398182176,HIGH,LOW,HIGHLOW,2,4
17761,2.20252,0.033442,1.950166924,0.682104078,0.369962714,0.01832996,0.00692192,0.569201643,HIGH,HIGH,HIGHHIGH,1,1
17762,1.99476,0.022961,1.950166924,0.682104078,0.065375765,0.01832996,0.00692192,0.359973266,HIGH,HIGH,HIGHHIGH,1,1
17763,1.92104,0.021614,1.950166924,0.682104078,-0.042701583,0.01832996,0.00692192,0.515429132,LOW,HIGH,LOWHIGH,3,2
17764,2.22491,0.00532,1.950166924,0.682104078,0.402787617,0.01832996,0.00692192,0.631918061,HIGH,LOW,HIGHLOW,2,4
17765,2.15792,0.005077,1.950166924,0.682104078,0.304576798,0.01832996,0.00692192,0.540080097,HIGH,LOW,HIGHLOW,2,4
17766,2.27395,0.007692,1.950166924,0.682104078,0.474682803,0.01832996,0.00692192,-0.164812374,HIGH,LOW,HIGHLOW,2,4
17767,2.30554,0.022831,1.950166924,0.682104078,0.520995384,0.01832996,0.00692192,0.244322544,HIGH,HIGH,HIGHHIGH,1,1
17768,2.41493,0.021773,1.950166924,0.682104078,0.681366804,0.01832996,0.00692192,0.485358716,HIGH,HIGH,HIGHHIGH,1,1
17769,2.20323,0.019138,1.950166924,0.682104078,0.371003611,0.01832996,0.00692192,0.336918679,HIGH,HIGH,HIGHHIGH,1,1
17770,2.2734,0.021469,1.950166924,0.682104078,0.473876475,0.01832996,0.00692192,0.204517401,HIGH,HIGH,HIGHHIGH,1,1
17771,1.79109,0.014015,1.950166924,0.682104078,-0.233215031,0.01832996,0.00692192,0.496404351,LOW,LOW,LOWLOW,4,3
17772,2.23083,0.021678,1.950166924,0.682104078,0.411466644,0.01832996,0.00692192,0.336918679,HIGH,HIGH,HIGHHIGH,1,1
17773,2.1677,0.005077,1.950166924,0.682104078,0.318914786,0.01832996,0.00692192,0.529713608,HIGH,LOW,HIGHLOW,2,4
17774,2.29625,0.021336,1.950166924,0.682104078,0.507375762,0.01832996,0.00692192,0.448414484,HIGH,HIGH,HIGHHIGH,1,1
17775,2.16424,0.005261,1.950166924,0.682104078,0.313842246,0.01832996,0.00692192,0.427299821,HIGH,LOW,HIGHLOW,2,4
17776,2.1739,0.020214,1.950166924,0.682104078,0.328004308,0.01832996,0.00692192,0.432154688,HIGH,HIGH,HIGHHIGH,1,1
17777,1.99885,0.021911,1.950166924,0.682104078,0.071371918,0.01832996,0.00692192,0.558994359,HIGH,HIGH,HIGHHIGH,1,1
17778,2.20508,0.021355,1.950166924,0.682104078,0.373715807,0.01832996,0.00692192,-1.208522853,HIGH,HIGH,HIGHHIGH,1,1
17779,1.97132,0.021598,1.950166924,0.682104078,0.031011508,0.01832996,0.00692192,0.487792145,HIGH,HIGH,HIGHHIGH,1,1
17780,2.15552,0.021105,1.950166924,0.682104078,0.301058273,0.01832996,0.00692192,0.329950236,HIGH,HIGH,HIGHHIGH,1,1
17781,2.24354,0.022289,1.950166924,0.682104078,0.430100164,0.01832996,0.00692192,0.557587524,HIGH,HIGH,HIGHHIGH,1,1
17782,2.23839,0.020841,1.950166924,0.682104078,0.422549997,0.01832996,0.00692192,0.364792738,HIGH,HIGH,HIGHHIGH,1,1
17783,2.10523,0.021917,1.950166924,0.682104078,0.227330522,0.01832996,0.00692192,0.339241589,HIGH,HIGH,HIGHHIGH,1,1
17784,1.95113,0.022723,1.950166924,0.682104078,0.00141192,0.01832996,0.00692192,-0.080088477,HIGH,HIGH,HIGHHIGH,1,1
17785,2.18351,0.022088,1.950166924,0.682104078,0.342093067,0.01832996,0.00692192,0.638649575,HIGH,HIGH,HIGHHIGH,1,1
17786,2.17955,0.017208,1.950166924,0.682104078,0.336287501,0.01832996,0.00692192,0.13483254,HIGH,LOW,HIGHLOW,2,4
17787,1.72604,0.02004,1.950166924,0.682104078,-0.328581709,0.01832996,0.00692192,-1.203117127,LOW,HIGH,LOWHIGH,3,2
17788,2.35326,0.021709,1.950166924,0.682104078,0.590955382,0.01832996,0.00692192,0.415816013,HIGH,HIGH,HIGHHIGH,1,1
17789,0.559114,0.020681,1.950166924,0.682104078,-2.039355823,0.01832996,0.00692192,0.455319794,LOW,HIGH,LOWHIGH,3,2
17790,2.37129,0.019765,1.950166924,0.682104078,0.617388298,0.01832996,0.00692192,0.515776579,HIGH,HIGH,HIGHHIGH,1,1
17791,2.06889,0.021785,1.950166924,0.682104078,0.174054195,0.01832996,0.00692192,-0.429669395,HIGH,HIGH,HIGHHIGH,1,1
17792,2.21967,0.020681,1.950166924,0.682104078,0.395105505,0.01832996,0.00692192,0.343887266,HIGH,HIGH,HIGHHIGH,1,1
17793,2.16926,0.022016,1.950166924,0.682104078,0.321201827,0.01832996,0.00692192,0.541327728,HIGH,HIGH,HIGHHIGH,1,1
17794,2.21178,0.021453,1.950166924,0.682104078,0.383538355,0.01832996,0.00692192,0.271879495,HIGH,HIGH,HIGHHIGH,1,1
17795,2.11808,0.021307,1.950166924,0.682104078,0.246169289,0.01832996,0.00692192,-1.089174601,HIGH,HIGH,HIGHHIGH,1,1
17796,0.531786,0.021341,1.950166924,0.682104078,-2.07942009,0.01832996,0.00692192,0.604044146,LOW,HIGH,LOWHIGH,3,2
17797,2.14967,0.022218,1.950166924,0.682104078,0.29248187,0.01832996,0.00692192,0.160383689,HIGH,HIGH,HIGHHIGH,1,1
17798,2.2707,0.009984,1.950166924,0.682104078,0.469918135,0.01832996,0.00692192,0.439123275,HIGH,LOW,HIGHLOW,2,4
17799,2.18093,0.021726,1.950166924,0.682104078,0.338310653,0.01832996,0.00692192,0.376406858,HIGH,HIGH,HIGHHIGH,1,1
17800,0.471249,0.020633,1.950166924,0.682104078,-2.168170476,0.01832996,0.00692192,0.460028604,LOW,HIGH,LOWHIGH,3,2
17801,2.23907,0.022209,1.950166924,0.682104078,0.423546912,0.01832996,0.00692192,0.541327728,HIGH,HIGH,HIGHHIGH,1,1
17802,0.553525,0.020874,1.950166924,0.682104078,-2.047549587,0.01832996,0.00692192,0.413572126,LOW,HIGH,LOWHIGH,3,2
17803,2.11196,0.020697,1.950166924,0.682104078,0.237197051,0.01832996,0.00692192,0.169122017,HIGH,HIGH,HIGHHIGH,1,1
17804,0.580247,0.017795,1.950166924,0.682104078,-2.008373747,0.01832996,0.00692192,0.445855801,LOW,LOW,LOWLOW,4,3
17805,1.88546,0.02277,1.950166924,0.682104078,-0.094863711,0.01832996,0.00692192,0.257942465,LOW,HIGH,LOWHIGH,3,2
17806,2.11443,0.019283,1.950166924,0.682104078,0.2408182,0.01832996,0.00692192,0.487902663,HIGH,HIGH,HIGHHIGH,1,1
17807,0.712096,0.010021,1.950166924,0.682104078,-1.815076267,0.01832996,0.00692192,-0.450076595,LOW,LOW,LOWLOW,4,3
17808,2.03966,0.021227,1.950166924,0.682104078,0.131201497,0.01832996,0.00692192,-0.573630328,HIGH,HIGH,HIGHHIGH,1,1
17809,2.208,0.021501,1.950166924,0.682104078,0.377996679,0.01832996,0.00692192,0.141800983,HIGH,HIGH,HIGHHIGH,1,1
17810,1.78987,0.021919,1.950166924,0.682104078,-0.235003614,0.01832996,0.00692192,1.065640956,LOW,HIGH,LOWHIGH,3,2
17811,0.622453,0.015375,1.950166924,0.682104078,-1.94649756,0.01832996,0.00692192,0.463854421,LOW,LOW,LOWLOW,4,3
17812,0.481605,0.02073,1.950166924,0.682104078,-2.152988042,0.01832996,0.00692192,-0.442994312,LOW,HIGH,LOWHIGH,3,2
17813,2.27088,0.022096,1.950166924,0.682104078,0.470182024,0.01832996,0.00692192,-1.159801686,HIGH,HIGH,HIGHHIGH,1,1
17814,2.11891,0.020231,1.950166924,0.682104078,0.247386112,0.01832996,0.00692192,0.69493584,HIGH,HIGH,HIGHHIGH,1,1
17815,1.67599,0.01081,1.950166924,0.682104078,-0.401957608,0.01832996,0.00692192,0.550224248,LOW,LOW,LOWLOW,4,3
17816,2.19051,0.02253,1.950166924,0.682104078,0.35235543,0.01832996,0.00692192,0.062660508,HIGH,HIGH,HIGHHIGH,1,1
17817,2.45796,0.019459,1.950166924,0.682104078,0.744451019,0.01832996,0.00692192,0.387925483,HIGH,HIGH,HIGHHIGH,1,1
17818,0.552756,0.021389,1.950166924,0.682104078,-2.048676981,0.01832996,0.00692192,0.362665583,LOW,HIGH,LOWHIGH,3,2
17819,2.12115,0.020955,1.950166924,0.682104078,0.250670069,0.01832996,0.00692192,-0.18107217,HIGH,HIGH,HIGHHIGH,1,1
17820,2.03938,0.021534,1.950166924,0.682104078,0.130791002,0.01832996,0.00692192,0.165029366,HIGH,HIGH,HIGHHIGH,1,1
17821,1.88207,0.022096,1.950166924,0.682104078,-0.099833627,0.01832996,0.00692192,0.399635096,LOW,HIGH,LOWHIGH,3,2
17822,2.05692,0.021212,1.950166924,0.682104078,0.156505553,0.01832996,0.00692192,0.453060161,HIGH,HIGH,HIGHHIGH,1,1
17823,1.65992,0.01952,1.950166924,0.682104078,-0.425517063,0.01832996,0.00692192,0.555075215,LOW,HIGH,LOWHIGH,3,2
17824,1.64747,0.021435,1.950166924,0.682104078,-0.443769409,0.01832996,0.00692192,0.368250305,LOW,HIGH,LOWHIGH,3,2
17825,1.91241,0.020135,1.950166924,0.682104078,-0.055353611,0.01832996,0.00692192,0.355501385,LOW,HIGH,LOWHIGH,3,2
17826,1.94807,0.021726,1.950166924,0.682104078,-0.003074199,0.01832996,0.00692192,-0.605576957,LOW,HIGH,LOWHIGH,3,2
17827,2.21488,0.015234,1.950166924,0.682104078,0.388083116,0.01832996,0.00692192,0.137920412,HIGH,LOW,HIGHLOW,2,4
17828,0.462007,0.014379,1.950166924,0.682104078,-2.181719727,0.01832996,0.00692192,0.081407476,LOW,LOW,LOWLOW,4,3
17829,2.04283,0.019331,1.950166924,0.682104078,0.135848882,0.01832996,0.00692192,0.471642867,HIGH,HIGH,HIGHHIGH,1,1
17830,2.18689,0.025725,1.950166924,0.682104078,0.347048323,0.01832996,0.00692192,-1.516027292,HIGH,HIGH,HIGHHIGH,1,1
17831,1.91825,0.02156,1.950166924,0.682104078,-0.046791868,0.01832996,0.00692192,-0.477944443,LOW,HIGH,LOWHIGH,3,2
17832,2.12653,0.015283,1.950166924,0.682104078,0.258557428,0.01832996,0.00692192,-0.479872376,HIGH,LOW,HIGHLOW,2,4
17833,1.78008,0.010321,1.950166924,0.682104078,-0.249356263,0.01832996,0.00692192,0.576138592,LOW,LOW,LOWLOW,4,3
17834,0.494782,0.023159,1.950166924,0.682104078,-2.133669876,0.01832996,0.00692192,0.320658883,LOW,HIGH,LOWHIGH,3,2
17835,2.03246,0.022158,1.950166924,0.682104078,0.120645923,0.01832996,0.00692192,0.068784821,HIGH,HIGH,HIGHHIGH,1,1
17836,1.99241,0.018783,1.950166924,0.682104078,0.061930543,0.01832996,0.00692192,0.549771628,HIGH,HIGH,HIGHHIGH,1,1
17837,2.14812,0.021034,1.950166924,0.682104078,0.290209489,0.01832996,0.00692192,-0.733144172,HIGH,HIGH,HIGHHIGH,1,1
17838,2.14863,0.02086,1.950166924,0.682104078,0.290957176,0.01832996,0.00692192,0.283493614,HIGH,HIGH,HIGHHIGH,1,1
17839,0.47388,0.017096,1.950166924,0.682104078,-2.164313293,0.01832996,0.00692192,0.259882678,LOW,LOW,LOWLOW,4,3
17840,2.0795,0.019491,1.950166924,0.682104078,0.189609006,0.01832996,0.00692192,-0.048593457,HIGH,HIGH,HIGHHIGH,1,1
17841,2.07385,0.021115,1.950166924,0.682104078,0.181325812,0.01832996,0.00692192,0.471642867,HIGH,HIGH,HIGHHIGH,1,1
17842,2.03017,0.021485,1.950166924,0.682104078,0.117288664,0.01832996,0.00692192,0.32762747,HIGH,HIGH,HIGHHIGH,1,1
17843,2.15921,0.022191,1.950166924,0.682104078,0.306468005,0.01832996,0.00692192,0.58778435,HIGH,HIGH,HIGHHIGH,1,1
17844,1.95226,0.020898,1.950166924,0.682104078,0.003068558,0.01832996,0.00692192,0.499074564,HIGH,HIGH,HIGHHIGH,1,1
17845,2.02873,0.02081,1.950166924,0.682104078,0.115177549,0.01832996,0.00692192,0.406177212,HIGH,HIGH,HIGHHIGH,1,1
17846,0.525124,0.014157,1.950166924,0.682104078,-2.089186928,0.01832996,0.00692192,0.153415247,LOW,LOW,LOWLOW,4,3
17847,2.04342,0.019304,1.950166924,0.682104078,0.136713852,0.01832996,0.00692192,-0.698188695,HIGH,HIGH,HIGHHIGH,1,1
17848,2.16573,0.018913,1.950166924,0.682104078,0.316026664,0.01832996,0.00692192,0.610491346,HIGH,HIGH,HIGHHIGH,1,1
17849,2.0413,0.021614,1.950166924,0.682104078,0.133605822,0.01832996,0.00692192,0.367115505,HIGH,HIGH,HIGHHIGH,1,1
17850,2.14869,0.007855,1.950166924,0.682104078,0.291045139,0.01832996,0.00692192,-0.365033712,HIGH,LOW,HIGHLOW,2,4
17851,2.15263,0.015041,1.950166924,0.682104078,0.296821383,0.01832996,0.00692192,0.447751229,HIGH,LOW,HIGHLOW,2,4
17852,1.82682,0.015028,1.950166924,0.682104078,-0.180832996,0.01832996,0.00692192,-1.189543435,LOW,LOW,LOWLOW,4,3
17853,2.08483,0.022337,1.950166924,0.682104078,0.197423063,0.01832996,0.00692192,-0.216435771,HIGH,HIGH,HIGHHIGH,1,1
17854,2.0758,0.020569,1.950166924,0.682104078,0.184184614,0.01832996,0.00692192,0.552941847,HIGH,HIGH,HIGHHIGH,1,1
17855,2.26765,0.018825,1.950166924,0.682104078,0.465446676,0.01832996,0.00692192,-0.208505312,HIGH,HIGH,HIGHHIGH,1,1
17856,1.85644,0.022155,1.950166924,0.682104078,-0.137408538,0.01832996,0.00692192,0.620303941,LOW,HIGH,LOWHIGH,3,2
17857,1.75809,0.013274,1.950166924,0.682104078,-0.281594745,0.01832996,0.00692192,-0.724614313,LOW,LOW,LOWLOW,4,3
17858,2.12806,0.020311,1.950166924,0.682104078,0.260800488,0.01832996,0.00692192,-1.351778201,HIGH,HIGH,HIGHHIGH,1,1
17859,0.434526,0.020148,1.950166924,0.682104078,-2.222008301,0.01832996,0.00692192,1.060663579,LOW,HIGH,LOWHIGH,3,2
17860,1.67835,0.018013,1.950166924,0.682104078,-0.398497726,0.01832996,0.00692192,-0.964718518,LOW,LOW,LOWLOW,4,3
17861,1.98025,0.021614,1.950166924,0.682104078,0.044103352,0.01832996,0.00692192,-1.268156311,HIGH,HIGH,HIGHHIGH,1,1
17862,2.02115,0.020617,1.950166924,0.682104078,0.104064876,0.01832996,0.00692192,-0.469103109,HIGH,HIGH,HIGHHIGH,1,1
17863,2.10168,0.022418,1.950166924,0.682104078,0.222126038,0.01832996,0.00692192,-0.557797003,HIGH,HIGH,HIGHHIGH,1,1
17864,0.414854,0.021804,1.950166924,0.682104078,-2.250848474,0.01832996,0.00692192,-0.009182857,LOW,HIGH,LOWHIGH,3,2
17865,0.452675,0.021161,1.950166924,0.682104078,-2.195400924,0.01832996,0.00692192,-0.767183284,LOW,HIGH,LOWHIGH,3,2
17866,2.08718,0.019411,1.950166924,0.682104078,0.200868285,0.01832996,0.00692192,-0.329823104,HIGH,HIGH,HIGHHIGH,1,1
17867,1.72202,0.013516,1.950166924,0.682104078,-0.334475238,0.01832996,0.00692192,-0.668866338,LOW,LOW,LOWLOW,4,3
17868,1.91358,0.022575,1.950166924,0.682104078,-0.05363833,0.01832996,0.00692192,0.555830786,LOW,HIGH,LOWHIGH,3,2
17869,1.97399,0.02089,1.950166924,0.682104078,0.034925867,0.01832996,0.00692192,1.57745086,HIGH,HIGH,HIGHHIGH,1,1
17870,1.66956,0.015822,1.950166924,0.682104078,-0.411384322,0.01832996,0.00692192,0.488272214,LOW,LOW,LOWLOW,4,3
17871,2.01838,0.021448,1.950166924,0.682104078,0.100003912,0.01832996,0.00692192,0.580689497,HIGH,HIGH,HIGHHIGH,1,1
17872,0.64607,0.010115,1.950166924,0.682104078,-1.911873811,0.01832996,0.00692192,0.698537876,LOW,LOW,LOWLOW,4,3
17873,2.02424,0.016851,1.950166924,0.682104078,0.108594976,0.01832996,0.00692192,0.223100107,HIGH,LOW,HIGHLOW,2,4
17874,1.93912,0.022177,1.950166924,0.682104078,-0.016195364,0.01832996,0.00692192,0.635931976,LOW,HIGH,LOWHIGH,3,2
17875,1.65345,0.016906,1.950166924,0.682104078,-0.435002419,0.01832996,0.00692192,0.401138148,LOW,LOW,LOWLOW,4,3
17876,1.88757,0.022643,1.950166924,0.682104078,-0.091770341,0.01832996,0.00692192,-0.167135285,LOW,HIGH,LOWHIGH,3,2
17877,0.565378,0.013333,1.950166924,0.682104078,-2.030172474,0.01832996,0.00692192,0.783771891,LOW,LOW,LOWLOW,4,3
17878,0.479606,0.008992,1.950166924,0.682104078,-2.15591868,0.01832996,0.00692192,0.381346239,LOW,LOW,LOWLOW,4,3
17879,1.91012,0.025691,1.950166924,0.682104078,-0.05871087,0.01832996,0.00692192,-0.838432884,LOW,HIGH,LOWHIGH,3,2
17880,0.381297,0.011671,1.950166924,0.682104078,-2.300044779,0.01832996,0.00692192,0.420158016,LOW,LOW,LOWLOW,4,3
17881,0.386168,0.009571,1.950166924,0.682104078,-2.29290364,0.01832996,0.00692192,0.399635096,LOW,LOW,LOWLOW,4,3
17882,1.83702,0.015102,1.950166924,0.682104078,-0.165879266,0.01832996,0.00692192,0.248651256,LOW,LOW,LOWLOW,4,3
17883,0.283793,0.014488,1.950166924,0.682104078,-2.442990706,0.01832996,0.00692192,0.550619081,LOW,LOW,LOWLOW,4,3
17884,0.458824,0.018286,1.950166924,0.682104078,-2.186386171,0.01832996,0.00692192,0.411249216,LOW,LOW,LOWLOW,4,3
17885,0.475588,0.013039,1.950166924,0.682104078,-2.161809276,0.01832996,0.00692192,-0.717534485,LOW,LOW,LOWLOW,4,3
17886,0.448398,0.016066,1.950166924,0.682104078,-2.201671228,0.01832996,0.00692192,0.529713608,LOW,LOW,LOWLOW,4,3
17887,0.438351,0.013719,1.950166924,0.682104078,-2.216400652,0.01832996,0.00692192,0.494871106,LOW,LOW,LOWLOW,4,3
17888,0.400433,0.022197,1.950166924,0.682104078,-2.271990409,0.01832996,0.00692192,0.246328346,LOW,HIGH,LOWHIGH,3,2
17889,0.603159,0.029268,1.950166924,0.682104078,-1.974783566,0.01832996,0.00692192,0.412703437,LOW,HIGH,LOWHIGH,3,2
17890,0.350702,0.021729,1.950166924,0.682104078,-2.344898637,0.01832996,0.00692192,0.064926643,LOW,HIGH,LOWHIGH,3,2
17891,1.97178,0.022369,1.950166924,0.682104078,0.031685892,0.01832996,0.00692192,0.476288544,HIGH,HIGH,HIGHHIGH,1,1
17892,1.7787,0.023185,1.950166924,0.682104078,-0.251379415,0.01832996,0.00692192,0.262588142,LOW,HIGH,LOWHIGH,3,2
17893,2.01448,0.019894,1.950166924,0.682104078,0.094286309,0.01832996,0.00692192,0.174320719,HIGH,HIGH,HIGHHIGH,1,1
17894,1.99398,0.022751,1.950166924,0.682104078,0.064232245,0.01832996,0.00692192,0.497146631,HIGH,HIGH,HIGHHIGH,1,1
17895,1.97104,0.021126,1.950166924,0.682104078,0.030601014,0.01832996,0.00692192,0.378713877,HIGH,HIGH,HIGHHIGH,1,1
17896,0.392468,0.017192,1.950166924,0.682104078,-2.283667513,0.01832996,0.00692192,0.35074519,LOW,LOW,LOWLOW,4,3
17897,2.02504,0.023774,1.950166924,0.682104078,0.109767818,0.01832996,0.00692192,-0.071899275,HIGH,HIGH,HIGHHIGH,1,1
17898,0.35075,0.020989,1.950166924,0.682104078,-2.344828267,0.01832996,0.00692192,-0.29024521,LOW,HIGH,LOWHIGH,3,2
17899,0.337477,0.012546,1.950166924,0.682104078,-2.364287174,0.01832996,0.00692192,0.111604301,LOW,LOW,LOWLOW,4,3
17900,2.02341,0.021257,1.950166924,0.682104078,0.107378153,0.01832996,0.00692192,0.355973942,HIGH,HIGH,HIGHHIGH,1,1
17901,1.97072,0.021115,1.950166924,0.682104078,0.030131877,0.01832996,0.00692192,0.536682051,HIGH,HIGH,HIGHHIGH,1,1
17902,2.02752,0.02007,1.950166924,0.682104078,0.113403627,0.01832996,0.00692192,0.425350073,HIGH,HIGH,HIGHHIGH,1,1
17903,1.46179,0.022161,1.950166924,0.682104078,-0.715985931,0.01832996,0.00692192,0.306469322,LOW,HIGH,LOWHIGH,3,2
17904,1.92797,0.021196,1.950166924,0.682104078,-0.032541843,0.01832996,0.00692192,0.548296171,LOW,HIGH,LOWHIGH,3,2
17905,0.437477,0.013383,1.950166924,0.682104078,-2.217681981,0.01832996,0.00692192,0.357824151,LOW,LOW,LOWLOW,4,3
