OBJECTID_12 *,OID,Shape *,OID,RASTERVALU,距离,Shape_Length,Shape_Area,LID,mesli,AVERAGE,S,Z-Score
268,309,面,9541,2.181047,0,12000,9000000,268,2.181047,1.951396794,0.680540189,0.33745282
269,404,面,9576,2.131111,0,12000,9000000,269,2.131111,1.951396794,0.680540189,0.264075816
270,142,面,9611,2.05952,0,12000,9000000,270,2.05952,1.951396794,0.680540189,0.158878502
271,74,面,9631,2.220129,1500,16053.20318,6433239.958,271,2.220129,1.951396794,0.680540189,0.394880729
272,500,面,9632,2.202129,0,11200.66296,7931281.639,272,2.202129,1.951396794,0.680540189,0.368431152
273,164,面,9710,2.377203,0,12000,9000000,273,2.377203,1.951396794,0.680540189,0.625688553
274,202,面,9714,2.16517,0,12000,9000000,274,2.16517,1.951396794,0.680540189,0.314122824
275,334,面,9717,2.192812,0,12000,9000000,275,2.192812,1.951396794,0.680540189,0.354740557
276,355,面,9732,2.581528,0,12000,9000000,276,2.581528,1.951396794,0.680540189,0.925927985
277,409,面,9751,0.794146,0,12000,9000000,277,0.794146,1.951396794,0.680540189,-1.700488541
278,490,面,9772,2.29039,0,12000,9000000,278,2.29039,1.951396794,0.680540189,0.498123713
279,46,面,9853,2.43734,0,12000,9000000,279,2.43734,1.951396794,0.680540189,0.714055119
280,81,面,9871,2.230918,0,12000,9000000,280,2.230918,1.951396794,0.680540189,0.410734312
